lmfdb_index|coeffs|monogenic
1|28,-2,-17,-2|-1
1|9,20,-16,-1|1
1|12,-10,-13,0|-1
1|5,1,-9,-2|1
1|719,59,-58,-2|-1
1|71,-2,-18,0|1
1|26,54,-27,-1|-1
1|1,4,-10,-2|1
1|719,2,-60,-1|-1
1|287,0,-34,0|1
2|287,0,-46,0|1
1|121,26,-25,-2|-1
2|118,38,-37,-2|-1
1|9,12,-20,-1|-1
1|720,60,-59,-2|-1
1|23,-15,-16,0|1
1|5,-1,-9,0|1
1|-10,-28,-16,0|1
1|103,23,-22,-2|-1
1|40,6,-14,-1|-1
1|-3,-20,-22,0|1
1|18,-3,-19,0|1
1|23,7,-14,-1|-1
1|724,54,-53,-2|-1
1|20,-14,-19,0|-1
1|121,28,-27,-2|-1
1|711,51,-58,-1|-1
1|75,-5,-20,0|1
1|32,9,-14,-1|1
1|1,-3,-12,-2|1
1|725,55,-54,-2|-1
1|56,11,-16,-1|1
1|739,0,-56,0|-1
1|-3,14,-12,-1|1
1|1,-5,-11,0|1
1|-1,11,-18,-1|-1
1|9,-18,-21,0|-1
1|15,-20,-20,0|-1
2|1,2,-11,-2|1
1|16,-20,-20,0|1
1|5,0,-12,-2|-1
1|5,15,-12,-1|-1
1|8,-6,-14,-2|-1
1|281,34,-33,-2|-1
2|279,42,-41,-2|-1
1|6,12,-10,-1|1
1|25,-23,-22,-1|-1
1|8,-2,-15,0|-1
1|-29,47,-19,-1|1
1|676,0,-57,0|-1
1|24,0,-18,-1|1
1|52,-2,-19,0|-1
1|-6,-60,-30,0|-1
1|724,22,-55,-1|-1
1|36,-20,-20,0|-1
1|-2,-15,-14,-1|1
1|19,10,-14,-2|-1
2|271,22,-35,-2|-1
1|54,13,-19,-1|-1
1|716,54,-59,-1|-1
1|5,0,-9,0|1
2|11,8,-8,-2|1
1|-1,-10,-14,-1|1
1|118,-16,-40,-2|1
2|117,-6,-32,-2|-1
1|10,2,-9,-1|1
1|-3,29,-15,-1|1
1|274,16,-37,-2|-1
1|8,5,-8,-2|1
1|19,4,-15,-1|1
1|25,13,-13,-1|1
1|724,32,-55,-1|-1
1|-3,-15,-15,-1|1
1|20,-3,-11,0|1
1|39,-2,-15,0|-1
1|15,8,-10,-1|1
1|10,-5,-10,0|1
1|100,-3,-21,0|1
1|9,13,-13,-1|1
1|719,57,-60,-1|-1
1|9,-9,-21,0|1
1|274,-20,-38,0|-1
1|35,9,-13,-1|1
1|10,-8,-17,-2|-1
1|725,40,-56,-1|-1
1|279,6,-43,-2|-1
1|-1,-32,-20,0|1
1|-1,-11,-12,0|1
1|729,27,-55,-1|-1
1|4,-10,-14,-1|-1
1|8,-1,-9,0|1
1|20,-2,-12,0|1
1|720,60,-61,-1|-1
1|33,0,-14,-1|1
1|-4,-21,-16,-1|1
1|53,14,-18,-2|-1
1|37,22,-21,-2|-1
2|7,8,-9,-1|1
1|751,0,-57,0|-1
1|4,-7,-10,0|1
2|1,-28,-19,0|1
3|1,6,-10,-1|1
1|29,-4,-18,0|1
1|-4,-17,-17,0|1
1|100,-60,-43,0|-1
1|18,0,-13,0|-1
1|3,4,-9,-1|1
1|27,9,-16,-1|-1
1|739,56,-55,-2|-1
1|36,-1,-13,0|1
1|12,-2,-12,-1|-1
1|80,6,-19,-1|-1
1|755,0,-55,0|1
1|8,4,-11,-1|-1
1|24,-4,-18,0|1
1|-14,-34,-20,-1|1
1|284,44,-43,-2|-1
1|11,3,-9,-1|1
1|-5,-21,-14,0|1
1|3,-18,-17,0|-1
1|21,0,-18,0|-1
2|1,-2,-12,-2|1
1|739,13,-57,-1|-1
1|56,-8,-20,0|1
2|287,34,-33,-2|1
1|-20,37,-16,-1|1
1|9,7,-9,-1|1
1|8,8,-11,-1|1
1|17,5,-15,-1|-1
1|-5,19,-17,-1|1
1|-13,29,-14,-1|1
1|-2,12,-12,-1|1
1|8,37,-21,-1|-1
1|12,-8,-14,-1|-1
1|22,-2,-15,-2|-1
1|43,0,-16,0|-1
2|43,0,-19,0|-1
1|2,-3,-11,-2|1
1|745,55,-54,-2|-1
1|35,3,-18,-1|-1
1|107,21,-20,-2|1
1|27,20,-19,-2|-1
1|49,7,-18,-1|-1
1|284,4,-45,-2|-1
1|121,44,-43,-2|-1
1|3,16,-11,-1|1
1|6,-8,-12,-1|1
1|52,4,-16,-1|1
2|49,8,-16,-2|1
1|-1,9,-12,-2|1
1|27,8,-13,-2|-1
1|16,16,-18,-1|-1
1|100,0,-26,0|-1
2|223,38,-37,-2|-1
1|14,-6,-11,0|1
1|3,13,-10,-1|1
1|3,2,-9,-2|1
1|22,8,-11,-1|1
1|2,4,-13,-2|-1
1|281,-8,-36,0|-1
1|28,-3,-14,0|-1
1|113,0,-33,0|-1
1|764,0,-56,0|-1
1|9,-18,-18,-1|-1
1|5,-2,-12,0|1
1|1,-19,-14,0|1
1|289,38,-37,-2|-1
2|287,46,-45,-2|-1
1|-1,-14,-12,0|1
1|35,-8,-18,-1|-1
1|21,5,-11,-2|1
1|751,57,-56,-2|-1
1|-3,14,-13,-1|1
1|11,8,-10,-2|-1
1|-8,-26,-18,0|1
1|287,2,-47,-2|1
1|6,-1,-9,0|1
1|745,35,-56,-1|-1
1|25,-15,-22,-1|-1
1|108,22,-21,-2|-1
1|751,11,-58,-1|-1
1|288,48,-47,-2|-1
1|16,8,-18,-1|-1
1|28,-14,-19,-1|-1
2|36,30,-29,-2|-1
1|25,-10,-20,-2|-1
1|755,55,-54,-2|1
1|4,-4,-17,0|-1
1|1,-5,-16,-1|-1
1|109,-42,-35,0|-1
1|79,53,-31,-1|-1
1|3,-1,-10,-2|1
1|92,13,-20,-1|1
1|17,-5,-13,-1|1
1|4,-8,-18,-2|-1
1|7,8,-10,-2|-1
1|10,16,-12,-1|1
1|64,16,-22,-2|-1
2|21,14,-13,-2|-1
1|13,5,-9,-2|1
1|292,36,-35,-2|-1
1|40,8,-18,-1|1
1|5,-6,-11,-1|1
1|37,6,-18,-2|1
1|81,10,-19,-1|1
1|-2,-13,-20,-1|1
1|12,-6,-12,0|-1
1|5,26,-15,-1|1
1|302,0,-40,0|-1
1|46,0,-15,0|-1
1|6,-3,-10,-1|1
1|23,0,-11,0|1
1|281,26,-35,-2|-1
1|755,25,-56,-1|-1
1|8,7,-11,-1|-1
1|761,58,-57,-2|-1
1|9,-3,-18,-1|-1
1|755,30,-56,-1|-1
1|59,-12,-20,0|-1
1|751,46,-58,-1|-1
1|6,0,-14,-2|-1
1|22,10,-11,-2|1
1|5,26,-25,-2|-1
2|8,14,-13,-2|-1
1|761,9,-59,-1|-1
1|118,-6,-25,0|-1
1|764,56,-55,-2|-1
1|34,-2,-15,-1|1
1|-2,12,-15,-1|1
1|779,0,-56,0|-1
2|779,0,-61,0|-1
1|121,2,-28,-2|-1
1|17,11,-17,-1|1
1|-4,-17,-16,-1|1
1|6,0,-9,0|1
1|8,6,-11,-1|-1
1|781,0,-57,0|-1
1|12,6,-11,-1|-1
1|-12,35,-16,-1|1
1|25,16,-16,-1|1
1|16,-1,-10,0|1
2|3,-23,-16,0|1
3|73,12,-18,-1|1
1|289,14,-39,-2|-1
1|764,18,-57,-1|-1
1|52,0,-20,-2|1
1|2,2,-10,-1|1
1|-12,33,-20,-1|1
1|52,-1,-19,-1|-1
1|-7,25,-13,-1|1
1|306,0,-36,0|-1
1|25,7,-13,-2|1
1|123,23,-22,-2|-1
1|769,59,-58,-2|-1
1|4,-6,-14,-2|1
1|7,-15,-16,-1|1
1|1,0,-12,0|1
2|9,0,-34,0|-1
3|289,0,-36,0|-1
1|116,0,-36,0|-1
1|9,3,-13,-1|-1
1|5,1,-9,-1|1
1|3,-12,-19,-2|-1
1|1,-2,-12,-1|1
1|19,-14,-15,0|1
1|769,7,-60,-1|-1
1|1,9,-8,-2|1
1|4,6,-11,-2|1
1|18,4,-10,-1|1
1|4,4,-12,-1|1
1|16,-5,-11,0|1
2|36,17,-20,-1|1
3|13,12,-11,-1|1
1|72,-8,-26,-2|-1
1|4,-3,-10,-1|1
1|272,0,-34,0|-1
1|51,-18,-21,0|-1
2|66,3,-18,-1|1
1|7,0,-9,0|1
1|16,0,-25,0|-1
1|1,-12,-19,0|-1
1|3,5,-9,-1|1
1|-7,33,-19,-1|1
1|764,38,-57,-1|-1
1|761,49,-59,-1|-1
1|11,5,-9,-1|1
1|9,-12,-16,-1|-1
1|40,24,-20,-1|1
1|289,-24,-40,0|-1
1|25,-9,-14,0|1
1|3,18,-14,-1|-1
1|775,60,-59,-2|-1
1|29,10,-11,-2|1
1|37,2,-17,-2|-1
1|3,-14,-17,0|-1
1|-1,12,-14,-2|-1
1|2,1,-10,-2|1
1|17,10,-13,-2|1
1|8,14,-12,-1|-1
1|-4,20,-14,-1|1
1|-4,24,-14,-1|-1
1|775,5,-61,-1|-1
1|101,-19,-30,-1|-1
1|50,-30,-29,-1|-1
2|236,24,-35,-1|-1
1|9,12,-13,-1|-1
1|23,-4,-18,-1|-1
1|64,18,-17,-2|-1
1|20,14,-13,-2|-1
1|779,56,-55,-2|-1
1|20,-12,-16,0|-1
1|25,-10,-20,0|1
1|-9,33,-17,-1|-1
1|-3,-23,-15,0|1
1|12,10,-10,-2|-1
1|779,61,-60,-2|-1
1|1,19,-16,-1|-1
1|10,7,-8,-2|1
1|287,30,-35,-2|-1
1|779,3,-62,-1|-1
1|3,-34,-21,0|-1
1|9,18,-14,-1|1
1|121,0,-25,0|-1
1|17,5,-10,-2|1
1|23,5,-12,-1|-1
1|796,0,-58,0|-1
1|311,0,-38,0|-1
1|292,20,-37,-2|-1
1|781,62,-61,-2|-1
1|1,-6,-11,0|1
1|781,1,-63,-1|-1
2|769,52,-60,-1|1
1|1,-1,-12,0|1
1|-7,-27,-16,0|1
1|-6,-24,-17,-1|1
1|-3,-18,-15,-1|1
1|729,0,-59,0|-1
1|17,-8,-15,0|-1
2|100,10,-23,-1|-1
1|16,10,-13,-2|1
1|12,-8,-15,0|-1
1|779,23,-57,-1|-1
1|302,40,-39,-2|-1
1|2,-6,-12,-2|1
1|10,6,-9,-1|1
1|10,5,-11,-1|-1
1|781,16,-58,-1|1
1|7,1,-9,-1|1
1|28,-2,-13,0|1
1|801,0,-57,0|-1
1|7,-8,-16,-2|-1
1|779,33,-57,-1|-1
1|29,-1,-12,0|1
1|8,-12,-15,-1|1
1|24,16,-18,-1|1
1|5,30,-17,-1|-1
1|-1,-15,-14,-1|1
1|-12,-32,-19,0|-1
1|103,-8,-26,-1|1
2|1,-11,-14,-2|1
1|11,13,-12,-1|-1
1|9,18,-20,-1|-1
1|3,-9,-12,-1|1
1|775,55,-61,-1|-1
1|-8,26,-15,-1|-1
1|64,16,-25,-2|-1
2|9,14,-13,-2|-1
1|-1,-16,-16,-2|1
1|11,-10,-14,-1|1
1|784,28,-57,-1|-1
1|289,34,-35,-2|-1
1|6,8,-9,-1|1
1|-5,-21,-16,-1|1
1|781,41,-58,-1|-1
1|12,4,-14,-2|-1
1|29,7,-17,-1|-1
1|64,2,-21,-2|1
1|1,-3,-12,-1|1
1|-27,51,-21,-1|-1
1|1,-10,-11,0|1
1|50,-2,-18,-1|-1
1|79,5,-19,-1|1
1|15,14,-12,-1|1
1|7,5,-8,-2|1
1|43,9,-14,-1|1
1|1,-12,-13,-1|1
1|14,16,-17,-2|-1
1|779,58,-62,-1|-1
1|44,-6,-19,0|1
1|13,-9,-12,0|1
1|13,-8,-15,0|-1
1|6,1,-9,-1|1
1|-16,-35,-18,0|1
1|239,33,-36,-1|-1
1|54,14,-15,-2|1
1|12,-28,-20,0|-1
1|796,58,-57,-2|-1
1|811,0,-57,0|1
1|3,7,-9,-1|1
1|92,38,-27,-1|-1
2|81,61,-34,-1|-1
1|17,3,-10,-1|1
1|7,-9,-11,0|1
1|20,-12,-19,0|-1
1|33,-24,-22,0|1
1|2,-5,-11,-1|1
1|16,13,-19,-1|-1
1|781,61,-63,-1|-1
1|6,-12,-12,0|1
2|141,0,-24,0|1
1|-2,-13,-20,-2|1
1|121,-24,-29,0|-1
2|132,36,-35,-2|-1
1|781,64,-64,-1|-1
1|18,-6,-15,-1|-1
1|8,-3,-14,-1|-1
1|13,-18,-21,-2|-1
1|60,12,-19,-2|1
1|9,-9,-14,0|-1
1|39,-22,-21,0|1
1|302,12,-41,-2|-1
1|17,-20,-18,0|-1
1|-37,-59,-25,0|1
1|801,57,-56,-2|-1
1|18,6,-19,-1|-1
1|4,-13,-15,-1|-1
1|-2,-13,-16,-2|1
1|9,-14,-15,0|-1
2|-12,-56,-27,0|-1
1|3,12,-15,-2|1
1|142,0,-26,0|-1
2|142,0,-34,0|-1
1|53,28,-27,-2|-1
1|32,4,-18,-1|-1
1|2,7,-13,-1|-1
1|18,5,-10,-1|1
1|25,-12,-20,-2|1
1|9,12,-16,-2|1
1|20,14,-15,-2|-1
1|820,0,-60,0|-1
1|27,-3,-14,0|1
1|113,33,-32,-2|-1
1|8,-6,-13,-1|1
1|-3,-15,-17,-1|1
1|801,21,-58,-1|-1
1|311,38,-37,-2|-1
1|17,9,-9,-2|1
1|39,10,-13,-2|1
1|821,0,-58,0|-1
1|18,-9,-16,-1|-1
1|21,3,-12,-1|-1
1|121,-30,-31,0|-1
1|-8,28,-15,-1|1
1|796,44,-59,-1|-1
1|3,-4,-14,-2|-1
1|29,-10,-15,0|1
1|-1,9,-13,-2|1
1|11,0,-15,-2|-1
1|-19,-38,-19,0|1
1|17,16,-13,-1|1
1|809,59,-58,-2|-1
1|801,36,-58,-1|-1
1|322,0,-36,0|1
2|322,0,-44,0|1
1|29,2,-21,-2|-1
1|40,8,-18,-2|-1
1|302,-28,-42,0|-1
1|121,22,-24,-2|-1
1|811,57,-56,-2|1
1|-18,-42,-23,0|-1
1|-37,58,-23,-1|1
1|8,-6,-12,0|-1
1|-5,-30,-18,0|-1
1|1,4,-11,-1|1
1|809,12,-60,-1|-1
1|8,2,-18,-2|1
1|85,-3,-20,0|1
1|8,11,-10,-1|1
1|-16,48,-21,-1|-1
1|8,-7,-12,-1|1
1|10,9,-8,-2|1
1|7,-12,-16,0|-1
1|313,42,-41,-2|-1
1|34,10,-12,-2|1
1|15,0,-15,-2|-1
1|829,0,-61,0|-1
1|14,-2,-21,0|-1
1|12,12,-13,-2|-1
1|-16,33,-15,-1|1
1|306,-12,-38,0|-1
1|43,16,-15,-2|-1
1|-3,-21,-18,-2|1
1|4,3,-9,-1|1
1|27,4,-15,-2|-1
1|19,-34,-31,-2|-1
1|8,7,-9,-1|1
1|-4,-22,-16,0|-1
1|811,26,-58,-1|-1
1|5,8,-9,-1|1
1|316,36,-35,-2|-1
1|2,13,-10,-1|1
1|811,31,-58,-1|-1
1|4,-3,-13,-1|-1
1|-7,-24,-17,-1|1
1|-2,12,-13,-1|1
1|2,-9,-12,-1|1
1|26,14,-16,-2|-1
1|6,-32,-20,0|1
1|1,64,-28,-1|-1
1|5,18,-14,-1|-1
1|820,60,-59,-2|-1
1|10,-36,-22,0|1
2|145,0,-26,0|1
1|117,26,-25,-2|-1
1|4,-5,-16,-2|-1
1|809,47,-60,-1|-1
2|821,58,-57,-2|-1
1|64,33,-32,-2|1
2|68,17,-16,-2|1
1|836,0,-58,0|-1
2|836,0,-62,0|-1
1|4,14,-12,-1|-1
1|-5,27,-20,-1|-1
1|306,24,-37,-2|-1
1|21,2,-11,-1|1
1|5,-13,-18,0|-1
1|820,10,-61,-1|-1
1|23,4,-12,-2|1
1|12,-14,-18,0|-1
1|-3,-17,-13,0|1
1|1,-4,-12,-1|1
1|2,10,-20,-1|1
1|29,3,-14,-1|-1
1|-3,17,-11,-1|1
1|839,0,-59,0|-1
1|4,4,-17,-1|-1
1|5,25,-18,-1|-1
1|11,-18,-17,0|-1
1|-8,-36,-21,0|-1
1|18,9,-13,-1|-1
1|821,19,-59,-1|-1
1|20,-15,-21,-1|-1
1|48,-2,-19,0|-1
1|26,8,-11,-2|1
1|5,5,-8,-2|1
1|313,10,-43,-2|-1
1|31,41,-24,-1|-1
1|6,5,-8,-2|1
1|38,6,-13,-1|1
1|10,8,-8,-2|1
2|7,2,-9,-2|1
1|3,13,-12,-1|-1
1|108,-2,-25,-1|-1
1|-1,22,-15,-1|1
1|2,-21,-19,0|-1
1|1,7,-10,-1|1
1|5,-1,-10,-2|1
1|-4,34,-17,-1|-1
1|25,-9,-18,0|-1
1|1,-7,-11,0|1
1|311,18,-39,-2|-1
1|844,0,-64,0|-1
1|9,6,-13,-1|1
1|32,12,-18,-1|1
1|48,-6,-20,-1|-1
1|829,61,-60,-2|-1
1|5,3,-14,-2|-1
1|845,0,-65,0|-1
1|2,3,-10,-1|1
1|116,36,-35,-2|-1
2|108,-24,-33,-1|-1
1|36,10,-14,-1|-1
1|17,-28,-22,0|-1
1|11,4,-9,-2|1
1|14,1,-10,-1|1
1|16,32,-19,-1|-1
1|27,-26,-21,0|-1
1|19,-4,-13,-1|1
1|62,11,-19,-2|1
1|20,7,-10,-2|1
1|829,8,-62,-1|-1
1|-1,-13,-12,0|1
1|-6,21,-12,-1|1
1|-2,12,-14,-1|1
1|4,-1,-10,-2|1
1|141,24,-23,-2|1
2|118,-54,-41,0|-1
1|8,10,-10,-2|1
1|35,10,-16,-1|-1
1|322,36,-35,-2|1
1|820,50,-61,-1|-1
1|16,16,-17,-2|1
1|72,21,-22,-1|1
1|2,-12,-17,-1|-1
1|7,28,-16,-1|1
1|4,-10,-13,0|-1
1|3,-8,-19,-2|-1
1|-22,44,-18,-1|1
1|28,-6,-17,0|-1
1|-19,46,-22,-1|-1
1|836,58,-57,-2|-1
1|28,20,-16,-1|-1
1|5,-2,-17,-2|-1
1|46,-1,-19,-2|1
1|1,-8,-12,-1|1
1|9,-18,-20,-2|-1
1|16,14,-13,-2|-1
1|12,14,-13,-2|-1
1|7,-14,-15,-1|1
1|254,40,-39,-2|-1
1|-3,15,-17,-2|1
1|836,6,-63,-1|-1
1|4,6,-12,-1|-1
1|18,12,-19,-1|-1
1|2,8,-8,-2|1
1|-4,21,-12,-1|1
1|839,59,-58,-2|-1
1|28,-4,-20,-2|-1
1|9,-34,-28,-2|-1
1|-3,-15,-16,-1|1
1|855,0,-60,0|-1
1|2,19,-13,-1|-1
1|334,0,-48,0|-1
1|-4,-22,-18,-1|-1
1|5,2,-9,-1|1
1|-1,9,-14,-2|1
1|9,9,-13,-1|-1
1|313,-32,-44,0|-1
1|142,26,-25,-2|-1
1|24,28,-20,-1|1
1|-1,10,-10,-2|1
1|836,24,-59,-1|-1
1|28,0,-19,-2|-1
1|841,63,-62,-2|1
1|15,-30,-21,0|-1
1|117,39,-38,-2|-1
1|16,-6,-17,-2|-1
1|829,53,-62,-1|-1
1|839,17,-60,-1|-1
1|-9,25,-13,-1|1
1|127,0,-25,0|-1
1|859,0,-59,0|-1
1|836,34,-59,-1|-1
1|19,-10,-14,0|-1
1|-2,14,-19,-2|-1
1|14,8,-12,-2|1
1|-5,18,-12,-1|1
1|844,64,-63,-2|-1
1|28,3,-12,-1|1
1|844,2,-65,-1|-1
1|-2,-13,-13,0|1
1|-12,-40,-22,0|-1
1|845,65,-64,-2|-1
1|29,0,-15,0|-1
1|13,-3,-10,0|1
1|56,-14,-20,0|-1
1|1,3,-11,-2|1
1|18,4,-13,-1|1
1|37,5,-13,-1|1
1|14,6,-9,-2|1
1|107,17,-24,-1|-1
1|841,29,-59,-1|-1
1|322,8,-45,-2|-1
1|16,6,-11,-2|-1
1|2,-14,-14,-1|1
1|-3,-16,-13,0|1
1|29,-3,-16,0|-1
1|9,9,-12,-2|1
1|150,0,-30,0|-1
1|16,18,-14,-1|-1
1|839,42,-60,-1|-1
1|42,17,-19,-1|1
1|1,-13,-20,-1|1
1|100,-6,-22,0|1
1|12,-6,-15,0|-1
1|35,-12,-19,0|-1
1|16,7,-10,-1|1
1|338,0,-52,0|-1
1|115,-12,-28,0|-1
2|328,40,-39,-2|-1
1|1,-8,-13,-2|1
1|836,56,-63,-1|-1
1|329,38,-37,-2|-1
1|-1,-17,-13,0|1
1|3,-5,-10,0|1
1|132,-12,-27,0|-1
2|142,34,-33,-2|-1
1|-13,-31,-17,0|1
1|40,-7,-18,-1|1
1|4,-4,-18,-2|-1
1|2,-4,-11,-1|1
1|316,28,-37,-2|-1
1|10,5,-9,-1|1
1|23,-22,-19,0|-1
1|15,6,-15,-2|-1
1|23,11,-10,-2|1
1|31,6,-12,-1|1
2|27,-5,-15,-1|1
3|17,35,-20,-1|1
1|4,-2,-13,-1|-1
1|29,-1,-20,-1|-1
1|869,0,-61,0|1
1|103,31,-26,-1|-1
1|21,-2,-11,0|1
2|50,-10,-21,0|1
1|7,-3,-14,0|1
1|28,-5,-13,0|1
1|47,-16,-20,0|1
1|855,60,-59,-2|-1
1|21,6,-14,-2|-1
1|27,9,-13,-2|-1
1|-15,33,-15,-1|1
1|322,-4,-38,0|-1
1|6,3,-14,-1|-1
1|-11,45,-21,-1|-1
1|-2,-16,-16,-2|1
1|11,0,-20,0|1
1|841,59,-64,-1|-1
1|329,46,-45,-2|-1
1|129,0,-29,0|1
1|-1,17,-11,-1|1
1|8,-14,-14,0|1
1|24,12,-18,-1|1
1|9,-5,-10,0|1
1|-1,27,-22,-1|-1
1|302,0,-35,0|-1
1|141,42,-41,-2|-1
1|12,6,-17,-1|-1
1|-12,29,-14,-1|1
1|1,28,-22,-1|1
1|-8,-27,-18,-1|1
1|855,15,-61,-1|-1
2|859,59,-58,-2|-1
1|-25,51,-22,-1|-1
1|25,-4,-15,0|1
1|37,9,-13,-2|1
1|23,11,-18,-1|-1
1|-19,36,-16,-1|1
1|10,-10,-13,0|1
1|50,20,-19,-1|-1
1|7,-5,-11,-1|1
1|-5,-19,-14,0|1
1|5,3,-12,-1|-1
1|23,0,-14,-1|1
1|844,62,-65,-1|-1
1|3,24,-14,-1|1
1|55,-3,-17,0|1
1|54,12,-16,-2|1
1|-15,36,-16,-1|1
1|1,-20,-18,0|-1
1|845,65,-66,-1|-1
1|5,12,-10,-1|1
1|2,-16,-13,0|1
1|18,-6,-17,0|-1
1|76,0,-24,0|-1
1|-2,-20,-14,0|1
1|10,4,-9,-1|1
1|859,22,-60,-1|-1
1|329,6,-47,-2|-1
1|1,5,-10,-2|1
1|21,28,-27,-2|-1
1|35,-4,-16,-1|1
1|10,-6,-12,-1|1
1|4,7,-9,-1|1
1|-2,12,-15,-2|1
1|881,0,-62,0|-1
1|6,-6,-10,0|1
1|855,45,-61,-1|-1
1|30,-3,-19,-1|1
1|3,3,-9,-2|1
1|20,-8,-22,0|-1
1|65,-7,-19,0|1
1|44,-6,-16,0|1
1|9,7,-8,-2|1
1|141,-18,-44,-2|-1
1|859,37,-60,-1|-1
1|23,10,-10,-2|1
1|38,11,-14,-1|1
1|11,18,-20,-1|1
1|869,59,-58,-2|1
1|74,19,-21,-1|-1
1|53,12,-16,-1|1
1|869,61,-60,-2|-1
1|256,52,-40,-1|-1
1|22,-1,-11,0|1
1|7,7,-9,-1|1
1|2,-10,-11,0|1
1|131,0,-24,0|-1
1|5,23,-16,-1|1
1|-5,-28,-20,0|-1
1|-1,10,-12,-1|1
1|52,1,-17,-1|-1
1|1,7,-9,-2|1
1|307,0,-36,0|-1
1|3,10,-16,-2|1
1|869,13,-62,-1|-1
1|10,8,-13,-1|-1
1|100,8,-22,-1|-1
1|322,32,-37,-2|-1
1|36,-3,-15,0|1
1|13,7,-18,-1|-1
1|11,-4,-10,0|1
1|-35,54,-21,-1|1
1|-5,-19,-17,0|1
1|5,14,-14,-2|-1
1|42,1,-19,-1|1
1|121,-66,-47,0|-1
1|869,27,-60,-1|-1
1|1,-6,-12,-1|1
1|268,25,-37,-1|-1
1|30,-11,-18,-1|1
1|334,4,-49,-2|-1
1|13,-18,-16,0|-1
1|329,-16,-40,0|-1
1|869,32,-60,-1|-1
1|6,2,-9,-1|1
1|82,0,-19,0|-1
2|48,-24,-26,-1|-1
1|-5,-20,-20,-2|1
1|3,-13,-12,0|1
1|17,6,-10,-1|1
1|148,28,-27,-2|-1
1|10,10,-10,-1|1
1|49,-21,-25,-1|1
1|40,-6,-19,0|-1
1|3,7,-8,-2|1
1|24,-10,-19,0|-1
1|1,-12,-17,0|-1
1|3,-10,-11,0|1
1|72,21,-20,-2|-1
1|28,0,-15,0|-1
1|15,0,-16,-1|-1
1|-19,37,-16,-1|1
1|25,20,-17,-1|1
1|10,-1,-10,-1|1
1|329,22,-39,-2|1
2|337,50,-49,-2|1
1|895,0,-60,0|-1
1|880,60,-59,-2|-1
1|1,-3,-12,0|1
1|-7,-22,-15,0|1
2|16,8,-18,-2|-1
1|2,-10,-18,-2|-1
1|17,15,-14,-1|-1
1|249,32,-31,-2|-1
1|-2,-26,-17,0|-1
1|-3,-15,-17,0|1
1|350,0,-40,0|-1
1|869,48,-62,-1|-1
1|-27,-55,-24,0|1
1|20,-22,-19,0|-1
1|881,62,-61,-2|-1
1|16,-8,-20,-1|-1
1|25,-9,-20,-1|-1
1|-4,22,-14,-1|-1
1|337,2,-51,-2|-1
1|16,-6,-14,-1|-1
1|24,4,-13,-2|-1
1|18,12,-12,-2|-1
1|18,6,-13,-1|-1
1|16,16,-15,-1|-1
1|324,36,-37,-2|-1
2|338,52,-51,-2|-1
1|-8,26,-19,-1|1
1|2,2,-10,-2|1
1|144,48,-47,-2|-1
2|148,32,-31,-2|-1
1|899,0,-61,0|-1
2|899,0,-64,0|-1
1|-1,-18,-17,-2|1
1|3,-4,-10,0|1
1|881,11,-63,-1|-1
1|52,-8,-20,0|1
1|-5,27,-18,-1|-1
1|51,0,-15,0|1
2|51,0,-27,0|-1
1|28,-16,-18,0|-1
1|2,-14,-16,0|1
1|20,-11,-14,0|1
1|880,20,-61,-1|-1
1|23,7,-11,-1|1
1|35,-4,-19,-2|-1
1|41,11,-16,-1|-1
1|-30,48,-19,-1|1
1|329,-40,-48,0|-1
1|20,13,-13,-1|-1
1|343,38,-37,-2|-1
1|29,13,-14,-1|-1
1|-1,11,-11,-1|1
1|10,10,-16,-1|-1
1|157,0,-40,0|-1
1|5,-6,-10,0|1
1|117,-13,-29,-1|-1
1|35,8,-13,-2|1
1|1,-13,-15,-2|1
1|905,0,-65,0|-1
1|880,40,-61,-1|-1
1|15,11,-11,-1|1
1|343,42,-41,-2|-1
1|6,2,-9,-2|1
1|71,16,-19,-1|1
1|891,63,-62,-2|-1
1|-23,41,-17,-1|1
1|150,30,-29,-2|-1
1|-1,-11,-15,-2|1
1|21,-8,-13,0|1
1|909,0,-66,0|-1
1|891,9,-64,-1|-1
1|7,-4,-16,0|1
1|881,51,-63,-1|-1
1|29,0,-12,0|1
1|5,3,-9,-1|1
1|21,1,-18,-2|-1
1|895,60,-59,-2|-1
1|-2,-17,-13,0|1
1|-3,15,-17,-1|1
1|2,5,-9,-2|1
1|911,0,-67,0|-1
1|2,-2,-15,-2|-1
1|129,23,-22,-2|1
1|120,-24,-30,0|-1
1|15,7,-9,-2|1
1|14,21,-19,-1|-1
1|27,-16,-20,0|1
1|-16,-37,-21,-1|1
1|16,-6,-15,0|-1
1|116,-34,-39,-1|-1
1|29,6,-18,-2|1
1|12,12,-12,-1|1
1|41,10,-18,-2|-1
1|9,19,-13,-1|1
1|25,-15,-22,-2|1
1|2,4,-10,-1|1
1|899,61,-60,-2|-1
1|-1,20,-12,-1|1
1|9,-10,-18,-2|1
1|38,13,-15,-1|-1
1|15,-1,-10,0|1
1|13,23,-17,-1|-1
1|916,0,-62,0|-1
1|13,-9,-14,-1|1
1|21,3,-12,-2|1
1|3,-3,-10,0|1
1|899,7,-65,-1|-1
1|334,-44,-50,0|-1
1|1,2,-21,-1|1
1|142,8,-28,-2|1
1|20,-6,-13,0|-1
