lmfdb_index|coeffs|monogenic
1|1,6,2,-7,-1|1
1|2,7,-2,-8,-1|1
1|-7,23,4,-12,-1|0
1|-4,16,-2,-10,0|0
1|-3,3,11,-8,-1|1
1|8,18,2,-9,-1|0
1|-2,0,12,-8,-1|1
1|-8,7,9,-6,-2|1
1|-1,6,0,-7,0|1
1|1,6,2,-7,-2|1
1|-9,-4,20,-8,-2|1
1|-4,26,-1,-11,0|0
1|-1,5,4,-6,-2|1
1|-4,6,7,-9,-2|0
1|-1,-2,12,-6,-2|1
1|-16,5,17,-8,-2|1
1|-3,-3,19,-9,-2|0
1|1,6,1,-7,-1|1
1|-1,0,9,-6,-2|1
1|17,16,-10,-11,0|1
1|-2,10,5,-7,-1|1
1|4,12,3,-10,-1|0
1|6,13,-1,-8,0|1
1|-14,9,13,-8,-2|1
1|-14,10,12,-9,-1|1
1|-5,6,7,-6,-2|1
1|-11,8,13,-7,-2|1
1|11,20,1,-9,-1|1
1|-11,18,8,-9,-1|1
1|9,24,5,-10,-2|0
1|4,12,1,-10,-1|0
1|-2,8,-3,-9,0|1
1|1,4,-8,-9,0|1
1|5,8,-5,-8,0|1
1|1,2,-11,-10,0|1
1|-12,11,10,-7,-2|1
1|-4,5,8,-9,-2|1
1|2,9,6,-9,-1|1
1|-19,16,16,-9,-2|1
1|4,12,-2,-10,-1|0
1|-4,12,1,-13,-1|-1
1|1,6,-5,-8,0|1
1|3,14,7,-9,-1|1
1|1,-10,20,-8,-2|1
1|-1,7,-5,-10,0|0
1|-4,12,11,-12,-1|0
1|1,8,5,-6,-2|1
1|-32,25,13,-11,-1|1
1|-10,2,17,-10,-1|1
1|3,15,7,-7,-2|1
1|1,4,-2,-8,0|1
1|2,18,6,-9,-2|0
1|-3,-2,13,-6,-2|1
1|-4,0,13,-7,-2|0
1|-9,7,10,-6,-2|1
1|27,33,-6,-12,0|0
1|5,15,4,-12,-1|0
1|1,6,-4,-9,-1|1
1|1,-2,-15,-11,0|1
1|-4,6,7,-7,-2|0
1|-7,4,14,-7,-2|1
1|2,4,-5,-10,0|1
1|8,29,-2,-11,0|1
1|4,10,-1,-9,0|0
1|2,10,2,-7,-1|1
1|2,9,3,-7,-1|1
1|1,-1,-12,-10,0|1
1|-4,1,12,-8,-1|1
1|-2,16,7,-9,-1|0
1|-1,27,2,-12,-1|-1
1|-3,8,1,-9,-1|1
1|-8,17,-1,-10,0|1
1|4,18,-1,-9,0|0
1|-4,43,7,-13,-1|1
1|2,5,-3,-8,0|1
1|-1,-11,24,-9,-2|1
1|-16,24,8,-11,-1|0
1|6,14,-2,-8,0|1
1|-5,6,12,-9,-1|0
1|5,19,2,-9,-1|1
1|1,6,-2,-7,0|1
1|-4,13,0,-9,0|0
1|-1,-6,19,-10,-1|1
1|-3,10,4,-8,-2|1
1|-4,9,6,-7,-1|1
1|2,8,3,-7,-2|1
1|-17,14,11,-9,-1|1
1|1,7,4,-7,-1|1
1|-1,1,11,-8,-1|1
1|13,29,-3,-11,0|1
1|2,10,6,-8,-1|1
1|-1,9,0,-7,0|1
1|6,13,-6,-10,0|0
1|-12,13,8,-8,-1|1
1|-3,12,-5,-10,0|1
1|-1,4,3,-7,-2|1
1|-19,10,15,-8,-2|1
1|-7,16,9,-8,-2|1
2|-5,6,7,-7,-1|1
1|1,9,10,-7,-2|1
1|6,17,5,-9,-1|1
1|-2,3,12,-8,-2|0
1|-1,-1,11,-10,-1|1
1|16,32,3,-12,-1|0
1|-2,3,13,-10,-1|-1
1|-2,10,-2,-8,0|1
1|1,8,1,-7,-1|1
1|-4,13,0,-8,0|1
1|7,16,-4,-10,0|0
1|-4,6,7,-8,-1|0
1|4,15,2,-8,-1|1
1|1,8,1,-8,-2|1
1|-1,1,15,-11,-1|0
1|-4,10,5,-8,-2|-1
1|-2,3,8,-7,-1|1
1|-1,9,6,-6,-2|1
1|-16,13,12,-10,-1|1
1|-6,10,8,-12,-2|0
1|-4,4,11,-8,-2|0
1|-5,11,5,-9,-1|-1
1|-10,12,11,-7,-2|1
1|2,20,-3,-11,0|0
1|-13,19,7,-9,-1|1
1|-4,7,7,-7,-1|1
1|-4,8,7,-9,-1|0
1|-4,12,0,-10,0|0
1|2,12,8,-9,-1|1
1|2,6,-1,-9,0|1
1|-2,1,11,-11,-2|1
1|4,12,-6,-10,0|0
1|-7,11,11,-7,-2|1
1|-10,13,6,-8,-1|1
1|-3,1,12,-6,-2|1
1|-2,-2,12,-6,-2|1
1|-5,4,11,-8,-1|1
1|-1,4,10,-6,-2|1
1|4,9,-2,-10,0|1
1|-4,9,2,-9,-1|1
1|-1,4,16,-13,-1|0
1|-3,4,8,-7,-1|1
1|1,7,5,-8,-2|0
1|-4,6,9,-8,-1|0
1|-1,5,2,-7,-1|1
1|-7,13,10,-7,-2|1
1|2,14,2,-8,-1|1
1|1,8,12,-8,-2|1
1|-1,6,-4,-9,0|1
1|3,22,8,-10,-2|0
1|-5,10,5,-7,-1|1
1|9,36,10,-11,-2|0
1|3,13,10,-8,-2|1
1|-1,3,7,-7,-1|1
1|2,8,-1,-7,0|1
1|-3,25,6,-10,-1|1
1|-1,2,11,-7,-2|0
1|-1,13,-6,-12,0|0
1|-5,2,12,-6,-2|1
1|-4,2,11,-7,-2|0
1|-2,8,4,-7,-2|1
1|4,22,6,-10,-1|-1
1|1,12,-8,-11,0|0
1|1,8,6,-6,-2|1
1|-4,11,5,-8,-2|1
1|-4,1,14,-9,-2|0
1|1,5,1,-8,-1|1
1|-2,7,-1,-9,0|1
1|8,14,-3,-9,0|0
1|-1,16,7,-9,-1|1
1|-6,9,6,-7,-1|1
2|1,6,-7,-10,0|0
1|-1,1,8,-6,-2|1
1|2,5,-3,-10,-1|1
1|-25,23,10,-10,-1|1
1|-6,17,11,-8,-2|1
1|3,7,-2,-9,-1|1
1|-16,14,16,-9,-2|-1
1|-5,8,5,-7,-1|1
1|3,25,-5,-12,0|0
1|-1,4,2,-8,-1|1
1|-8,19,0,-10,0|0
1|-29,22,14,-11,-1|0
1|7,12,-3,-8,0|1
1|13,26,3,-10,-1|1
1|8,24,2,-11,-1|0
1|2,6,-1,-10,-1|1
1|1,7,8,-7,-2|1
1|10,18,0,-9,-1|1
1|-8,13,8,-8,-2|-1
1|8,21,3,-9,-1|1
1|-2,8,6,-7,-1|1
1|1,6,-2,-8,-1|1
1|-9,-3,21,-9,-2|0
1|-4,15,8,-9,-1|1
1|5,14,-1,-8,0|1
1|2,11,4,-9,-2|-1
1|3,13,-2,-8,0|1
1|1,14,5,-8,-1|1
1|6,14,1,-8,-1|1
1|-4,5,13,-7,-2|1
1|-3,11,2,-8,-1|1
1|-11,13,10,-8,-2|0
1|-5,12,9,-7,-2|0
1|-17,16,13,-8,-2|1
1|-5,9,6,-7,-2|1
1|-1,3,6,-7,-1|1
1|-22,6,23,-10,-2|1
1|-9,14,7,-8,-1|1
1|-21,23,10,-10,-1|1
1|5,18,5,-9,-1|1
1|2,2,-9,-9,0|1
1|1,0,-14,-11,0|1
1|1,10,0,-8,-1|1
1|-21,21,14,-9,-2|1
1|-15,10,12,-7,-2|1
1|-2,3,18,-9,-2|0
1|-8,13,10,-7,-2|1
1|-8,24,7,-10,-1|0
1|-4,12,-1,-9,0|0
1|-2,9,3,-8,-2|1
1|-3,8,3,-7,-1|1
1|-1,6,9,-8,-1|1
1|-2,14,0,-8,0|1
1|1,11,-1,-8,0|0
1|-12,12,12,-8,-2|0
1|3,-17,27,-10,-2|1
1|-2,4,13,-7,-2|1
1|9,17,-1,-9,0|1
1|-1,4,11,-11,-1|0
1|-23,17,13,-10,-1|1
1|-44,27,20,-11,-2|0
1|-5,15,5,-8,-1|1
1|3,19,-1,-9,0|1
1|-1,7,3,-7,-2|1
1|-5,-8,21,-8,-2|1
1|-2,18,10,-8,-2|1
1|-4,10,2,-9,-1|0
1|-32,16,23,-11,-2|0
1|-12,4,18,-11,-1|0
1|-6,6,8,-6,-2|1
1|-5,9,4,-9,-1|1
1|1,6,4,-7,-2|1
1|-1,10,1,-11,-1|0
1|-1,4,7,-7,-1|1
1|6,14,-4,-9,0|0
1|1,1,-12,-12,-1|1
1|-4,8,9,-9,-1|0
1|5,12,0,-8,-1|1
1|2,5,-3,-9,-1|1
1|-10,16,10,-8,-2|1
1|1,18,17,-11,-2|0
1|-1,33,-1,-12,0|0
1|1,15,3,-8,-1|1
1|2,5,-6,-14,0|0
1|9,18,-1,-10,0|0
1|-1,14,3,-8,-1|1
1|-14,9,12,-7,-2|1
1|-5,7,7,-6,-2|1
1|-2,14,-1,-9,0|0
1|-2,3,7,-7,-1|1
1|3,12,5,-8,-1|1
1|-5,15,5,-9,-1|0
1|-5,7,6,-7,-1|1
1|-4,5,7,-7,-1|1
1|3,15,4,-8,-1|1
1|-15,19,15,-11,-2|0
1|2,9,-6,-10,0|0
1|-7,5,11,-6,-2|1
1|-21,13,15,-8,-2|1
1|-23,9,23,-13,-1|-1
1|1,6,-10,-13,-1|0
1|4,24,-8,-13,0|-1
1|-1,2,13,-9,-1|1
1|14,31,-2,-12,0|-1
1|1,12,-2,-8,0|1
1|-1,6,9,-9,-1|0
1|9,14,-5,-10,0|0
1|6,10,-4,-8,0|1
1|-1,16,0,-9,0|0
1|-4,21,10,-9,-2|0
1|-1,-4,16,-7,-2|1
1|4,8,-10,-11,0|0
1|-10,16,12,-8,-2|1
1|-3,14,2,-9,-1|0
1|-4,13,8,-7,-2|1
1|-1,0,11,-8,-1|1
1|-17,29,8,-11,-1|1
1|16,32,2,-12,-1|-1
1|2,5,-3,-9,0|1
1|-7,-5,22,-11,-1|1
1|-32,21,18,-10,-2|0
1|15,28,5,-10,-2|1
1|-8,20,4,-11,-1|0
1|-17,10,14,-8,-2|1
1|4,20,6,-10,-1|0
1|3,9,-5,-11,-1|0
1|1,6,3,-7,-2|1
1|-1,29,11,-10,-2|0
1|-11,13,12,-10,-1|0
1|-11,14,7,-8,-1|1
1|-2,0,12,-6,-2|1
1|8,20,-4,-11,0|0
1|-1,8,10,-9,-1|0
1|1,9,9,-10,-1|0
1|-2,-1,11,-6,-2|1
1|-16,-6,32,-13,-2|-1
1|2,7,-2,-12,0|0
1|1,5,-1,-10,0|0
1|4,7,-5,-10,0|1
1|-3,-5,17,-7,-2|1
1|-5,9,6,-7,-1|1
1|-5,7,8,-11,-1|1
1|-1,0,11,-6,-2|1
1|7,13,-2,-9,-1|1
1|-6,10,8,-7,-2|0
1|-1,2,7,-6,-2|1
1|-1,5,10,-10,-1|0
1|26,42,-4,-13,0|0
1|-1,5,15,-11,-1|0
1|-3,10,5,-7,-1|1
1|-7,13,6,-11,-1|0
1|-8,-1,21,-10,-2|0
1|-27,19,16,-9,-2|1
1|1,8,7,-8,-1|1
1|4,10,-1,-10,0|-1
1|-1,10,3,-7,-1|1
1|-19,14,13,-10,-1|1
1|-3,-1,15,-9,-1|1
1|1,8,-4,-8,0|1
1|-6,8,8,-6,-2|1
1|12,19,-2,-10,-1|1
1|-33,15,21,-10,-2|0
1|-8,5,11,-6,-2|1
1|-1,4,5,-11,-1|0
1|7,14,-1,-10,0|1
1|2,16,-2,-9,0|-1
1|-1,8,0,-7,0|1
1|-4,2,12,-9,-1|0
1|2,8,4,-8,-2|1
1|5,14,-2,-9,0|0
1|2,-14,24,-9,-2|1
1|22,30,-4,-11,0|1
1|2,7,1,-8,-2|1
1|-15,2,20,-9,-2|1
1|-21,10,16,-8,-2|1
1|-2,13,16,-10,-2|-1
1|-17,15,10,-9,-1|1
1|-15,17,15,-9,-2|1
1|-5,0,15,-9,-1|1
1|-11,9,16,-11,-1|0
1|2,17,6,-9,-1|1
1|-27,16,17,-9,-2|0
1|1,8,-1,-7,0|1
1|-3,4,7,-7,-1|1
1|-2,-12,27,-10,-2|1
1|-2,5,5,-6,-2|1
1|-4,14,7,-9,-1|0
1|-6,2,12,-6,-2|1
1|7,13,-7,-10,0|0
1|1,9,14,-11,-1|1
1|2,14,-1,-8,0|1
1|4,11,2,-10,-2|1
1|-7,7,10,-6,-2|1
1|-11,23,-1,-11,0|1
1|24,40,2,-13,-1|0
1|2,4,-5,-10,-1|1
1|-7,13,14,-11,-1|0
1|1,6,4,-8,-1|1
1|-4,19,10,-12,-1|0
1|-7,14,5,-8,-1|1
1|4,8,-6,-9,0|0
1|-8,5,16,-8,-2|-1
1|-9,12,9,-8,-2|0
1|-18,16,10,-9,-1|1
1|2,7,1,-8,-1|1
1|-1,3,15,-8,-2|0
1|-17,23,8,-10,-1|0
1|-45,27,22,-14,-1|0
1|-4,9,4,-7,-1|1
1|-4,8,8,-8,-2|0
1|8,30,-2,-12,0|0
1|-1,14,4,-9,-2|1
1|-5,14,-3,-10,0|1
1|-9,10,9,-8,-1|1
1|-8,7,10,-6,-2|1
1|25,29,-5,-11,0|1
1|7,21,3,-9,-1|1
1|1,3,-7,-10,-1|1
1|-1,0,10,-6,-2|1
1|6,10,-7,-11,-1|1
1|-1,7,6,-7,-1|1
1|-7,7,10,-8,-1|1
1|3,17,6,-8,-2|1
1|-9,10,11,-7,-2|0
1|1,4,-10,-10,0|1
1|-18,14,14,-10,-2|1
1|-1,-7,17,-7,-2|1
1|-1,8,-3,-8,0|1
1|-9,15,6,-9,-1|0
1|7,23,-1,-10,0|0
1|-6,18,10,-8,-2|1
1|4,13,3,-8,-2|1
1|-4,9,8,-6,-2|1
1|1,4,-5,-8,0|1
1|1,7,-1,-7,0|1
1|-4,14,-4,-14,0|0
1|-7,13,7,-9,-1|0
1|-27,19,19,-13,-1|0
1|4,7,-5,-8,0|1
1|-1,7,-8,-11,0|1
1|7,16,-3,-9,0|0
1|-1,-4,18,-10,-1|1
1|2,4,-9,-11,-1|1
1|-9,12,13,-8,-2|0
1|-9,12,8,-9,-2|0
1|-3,-1,12,-6,-2|1
1|1,7,1,-11,-1|0
1|1,9,4,-7,-1|1
1|-1,5,0,-8,0|1
1|-3,-1,17,-11,-1|0
1|4,11,2,-8,-1|1
1|-8,13,6,-12,-1|1
1|-2,3,7,-10,-1|1
1|-39,23,18,-10,-2|1
1|4,14,5,-9,-1|0
1|-8,6,11,-7,-2|0
1|-4,12,12,-10,-2|0
1|1,-2,-15,-15,0|1
1|-8,9,10,-9,-2|0
1|1,4,-3,-8,0|1
1|-3,20,5,-9,-1|1
1|8,16,-3,-9,0|0
1|1,8,4,-7,-1|1
1|-8,12,15,-9,-2|0
1|-1,4,5,-6,-2|1
1|-1,8,12,-10,-1|0
1|-28,31,17,-11,-2|1
1|4,7,-7,-13,-1|0
1|-2,13,5,-8,-1|0
1|-4,16,2,-10,-1|0
1|-6,11,7,-8,-1|-1
1|-11,3,15,-7,-2|1
1|-7,8,9,-6,-2|1
1|-3,9,0,-9,-1|1
1|-18,16,13,-8,-2|1
1|4,4,-12,-12,0|0
1|-4,14,-5,-11,0|0
1|1,10,-3,-8,0|1
1|1,13,3,-9,-1|-1
1|9,19,-3,-10,0|0
1|-19,13,13,-8,-2|1
1|4,16,6,-10,-1|0
1|-4,-2,17,-10,-1|0
1|21,36,6,-11,-2|1
1|-3,13,-3,-13,0|0
1|1,10,3,-10,-1|0
1|3,14,6,-7,-2|1
1|-3,-1,15,-8,-2|0
1|-1,-3,17,-8,-2|0
1|-16,27,9,-11,-1|0
1|-1,3,6,-6,-2|1
1|-9,7,16,-9,-2|0
1|-3,13,8,-9,-1|0
1|-3,8,11,-7,-2|0
1|-4,0,14,-7,-2|0
1|5,12,-3,-8,0|1
1|9,19,-2,-9,0|1
1|-1,7,-7,-12,0|0
1|7,13,-3,-11,0|1
1|5,13,-6,-11,0|0
1|1,7,3,-7,-1|1
1|-3,19,4,-12,-1|0
1|2,7,1,-11,-2|1
1|-5,9,5,-7,-1|1
1|21,30,-4,-11,0|1
1|-1,19,9,-8,-2|1
1|-1,9,1,-9,-2|1
1|-2,9,-2,-8,0|1
1|-1,7,-5,-9,0|1
1|-4,6,8,-8,-1|-1
1|-16,20,10,-11,-1|-1
1|-15,9,13,-7,-2|1
1|-1,6,-2,-9,-1|1
1|7,20,7,-8,-2|1
1|-1,0,15,-13,-1|0
1|-7,6,9,-6,-2|1
1|12,36,5,-12,-1|0
1|-2,10,-6,-12,0|0
1|3,10,4,-8,-2|1
1|4,13,4,-8,-1|1
1|-35,19,19,-10,-2|0
1|-7,-1,21,-12,-1|0
1|9,20,3,-9,-1|1
1|15,24,0,-10,-1|1
1|-2,17,10,-8,-2|-1
1|-13,15,11,-8,-2|0
1|-2,2,11,-8,-1|1
1|-2,0,10,-6,-2|1
1|-10,0,21,-9,-2|1
1|6,18,8,-8,-2|1
1|1,5,0,-8,-1|1
1|1,2,-8,-9,0|1
1|-4,14,-1,-9,0|0
1|-7,19,15,-10,-2|0
1|-1,6,-2,-8,0|1
1|-8,15,11,-10,-1|0
1|-16,13,11,-9,-1|1
1|-4,2,13,-9,-1|0
1|-21,15,14,-8,-2|1
1|8,22,6,-9,-2|-1
1|-10,14,7,-8,-1|1
1|16,26,-4,-11,0|0
1|-18,27,12,-12,-1|0
1|5,26,-2,-13,-1|0
1|1,15,1,-9,-1|1
1|-1,19,0,-9,0|1
1|-1,8,2,-7,-1|1
1|14,24,-3,-11,0|0
1|-4,4,12,-10,-1|0
1|-1,9,-7,-11,0|0
1|-20,10,17,-9,-2|0
1|-8,4,13,-7,-2|0
1|4,20,-2,-10,0|0
1|-11,3,17,-10,-1|1
1|-9,-5,22,-9,-2|1
1|11,15,-5,-9,0|1
1|3,7,-5,-8,0|1
1|-3,13,7,-9,-1|0
1|-18,14,12,-8,-2|1
1|1,-4,-18,-12,0|1
1|-3,9,8,-6,-2|1
1|3,12,7,-7,-2|1
1|1,10,9,-9,-1|1
1|-10,24,15,-13,-1|0
1|1,9,11,-9,-2|0
1|22,25,-6,-11,0|1
1|10,14,-6,-11,-1|1
1|-1,15,5,-9,-1|-1
1|-3,5,6,-6,-2|1
1|-22,14,14,-8,-2|1
1|-3,9,-1,-9,0|1
1|-3,6,4,-8,-1|1
1|-2,4,5,-7,-2|1
1|-28,19,15,-9,-2|1
1|-33,25,16,-12,-1|0
1|-10,2,15,-7,-2|1
1|7,21,10,-9,-2|1
1|-4,14,-1,-11,0|0
1|-4,4,12,-8,-2|0
1|-4,3,14,-8,-2|0
1|1,5,-5,-8,0|1
1|-4,23,0,-10,0|1
1|-4,13,-1,-11,-1|0
1|12,17,-4,-9,0|1
1|-3,4,7,-8,-2|1
1|2,6,-2,-12,0|1
1|8,22,5,-10,-1|0
1|2,6,-1,-9,-1|1
1|-11,13,7,-8,-1|1
1|-18,26,7,-11,-1|0
1|-8,10,8,-8,-2|0
1|-6,4,11,-8,-1|1
1|-5,12,6,-8,-2|1
1|-2,8,-3,-10,0|1
1|1,5,-1,-8,-1|1
1|-2,8,6,-6,-2|1
1|4,14,5,-11,-1|0
1|-3,-4,19,-8,-2|1
1|-4,10,4,-8,-1|-1
1|-16,-3,29,-12,-2|0
1|-1,-3,15,-9,-1|1
1|4,20,16,-11,-2|0
1|-1,13,4,-8,-1|0
1|-9,15,8,-9,-1|0
1|2,9,5,-13,-1|1
1|-13,16,11,-8,-2|1
1|-17,10,15,-10,-1|1
1|-8,9,12,-7,-2|1
1|-2,13,19,-11,-2|0
1|3,15,-1,-9,0|0
1|9,28,10,-10,-2|0
1|14,33,10,-11,-2|0
1|5,13,-5,-11,-1|1
1|5,10,-4,-8,0|1
1|-3,6,7,-7,-1|1
1|-4,12,8,-8,-2|0
1|1,7,2,-7,-1|1
1|-1,8,6,-10,-1|0
1|-3,5,10,-9,-1|-1
1|37,36,-9,-13,0|0
1|-1,8,-3,-9,0|0
1|-20,17,14,-9,-2|0
1|-1,20,-2,-10,0|1
1|4,11,2,-9,-1|1
1|-8,6,12,-9,-1|0
1|-3,-5,19,-10,-1|1
1|6,21,13,-10,-2|1
1|6,16,0,-9,-1|1
1|5,15,3,-8,-1|1
1|-2,5,4,-7,-2|1
1|1,10,3,-7,-1|1
1|29,28,-9,-12,0|1
1|5,24,9,-9,-2|0
1|-1,3,19,-12,-1|0
1|18,36,8,-11,-2|0
1|1,19,1,-12,-2|0
1|7,21,2,-10,-1|0
1|-4,5,7,-6,-2|1
1|-18,18,11,-10,-1|0
1|17,25,-2,-11,-1|1
1|9,27,13,-13,-2|0
1|-1,1,9,-6,-2|1
1|-1,-6,21,-12,-2|0
1|-1,-6,23,-11,-2|0
1|1,6,-5,-11,-1|0
1|-1,3,10,-6,-2|1
1|-9,3,22,-10,-2|0
1|-34,12,25,-11,-2|1
1|4,11,-4,-10,-1|1
1|1,9,2,-7,-1|1
1|1,23,4,-12,-1|0
1|-5,11,3,-8,-1|1
1|-2,7,0,-12,-1|1
1|-2,0,11,-8,-1|1
1|-2,7,16,-9,-2|-1
1|3,7,-4,-9,-1|1
1|-10,20,0,-10,0|1
1|1,13,6,-7,-2|1
1|-4,4,14,-8,-2|0
1|12,34,11,-13,-2|0
1|-28,32,12,-12,-1|0
1|-3,9,7,-9,-1|-1
1|4,8,-5,-9,0|0
1|11,17,-4,-9,0|1
1|-2,7,0,-11,-2|1
1|8,17,-4,-10,0|0
1|-3,10,-1,-8,0|1
1|-3,7,6,-6,-2|1
1|-16,14,12,-8,-2|0
1|-1,4,9,-7,-2|0
1|-2,-1,12,-6,-2|1
1|8,20,5,-9,-2|0
1|-7,14,3,-9,-1|1
1|6,-36,42,-13,-2|1
1|-2,-6,17,-7,-2|1
1|-1,12,0,-9,-1|1
1|-5,17,6,-9,-1|0
1|-4,18,9,-10,-1|0
1|-11,20,2,-12,-1|1
1|3,9,-1,-8,-1|1
1|-12,16,10,-9,-2|0
1|1,10,4,-7,-2|1
1|-1,8,-11,-12,0|1
1|-4,5,10,-9,-2|0
1|-1,3,13,-7,-2|1
1|5,17,6,-10,-1|0
1|-7,3,14,-8,-2|0
1|13,27,1,-11,-1|0
1|1,10,7,-8,-2|0
1|-2,11,3,-8,-1|-1
1|-16,16,17,-13,-1|-1
1|3,6,-4,-9,0|1
1|-2,17,-2,-10,0|0
1|5,15,2,-8,-1|1
1|-11,4,14,-7,-2|1
1|16,24,-6,-12,0|0
1|2,4,-5,-9,0|1
1|3,11,0,-8,-1|1
1|4,16,-4,-10,0|0
1|-1,6,9,-6,-2|1
1|10,20,-4,-13,0|0
1|3,8,-1,-10,0|1
1|-4,7,5,-7,-1|1
1|8,23,-2,-10,0|-1
1|-1,5,-1,-9,0|1
1|8,10,-8,-10,0|0
1|-1,24,10,-9,-2|1
1|5,10,-3,-9,-1|1
1|-1,4,5,-7,-1|1
1|6,19,1,-10,-1|0
1|1,3,-8,-9,0|1
1|5,8,-11,-11,0|0
1|-5,5,8,-6,-2|1
1|5,6,-10,-11,0|0
1|-8,11,10,-8,-2|0
1|-14,21,12,-10,-2|-1
1|1,3,-9,-11,-1|1
1|-1,7,0,-9,-2|1
1|-5,4,13,-7,-2|0
1|3,11,5,-7,-2|1
1|-3,0,11,-6,-2|1
1|-1,17,13,-9,-2|1
1|2,4,-7,-10,-1|1
1|1,7,6,-8,-1|1
1|-1,-10,23,-11,-1|1
1|-3,-5,19,-9,-2|0
1|3,14,-1,-8,0|1
1|5,19,-1,-9,0|1
1|-9,15,11,-10,-1|0
1|-2,5,7,-7,-1|1
1|9,21,3,-10,-1|0
1|7,19,6,-8,-2|1
1|-32,25,15,-12,-1|0
1|-2,1,9,-6,-2|1
1|-1,4,6,-7,-1|1
1|1,12,9,-7,-2|1
1|32,39,-2,-13,-1|1
1|-3,1,14,-10,-1|0
1|-7,16,0,-9,0|1
1|-1,1,10,-6,-2|1
1|-5,7,14,-10,-1|1
1|-3,16,-12,-14,0|0
1|7,19,-1,-10,0|0
1|-3,11,-3,-9,0|1
1|-5,4,11,-6,-2|1
1|-17,16,17,-10,-2|0
1|-2,12,-1,-8,0|1
1|-4,4,12,-12,-2|0
1|5,14,5,-8,-2|1
1|-12,15,19,-13,-1|0
1|11,19,-3,-10,0|0
1|-2,9,-5,-10,0|1
1|-64,42,23,-13,-2|0
1|-4,31,0,-12,0|-1
1|2,8,-5,-10,-1|1
1|28,36,-2,-13,-1|0
1|2,8,3,-8,-1|1
1|4,17,6,-9,-2|0
1|-4,1,12,-6,-2|1
1|-8,20,18,-11,-2|0
1|1,8,-5,-9,0|0
1|-5,3,14,-7,-2|1
1|4,19,7,-8,-2|1
1|3,12,8,-9,-2|1
1|-28,20,18,-10,-2|0
1|-9,12,8,-9,-1|0
1|-2,9,7,-6,-2|1
1|-1,7,-2,-12,-2|0
1|-16,16,15,-9,-2|0
1|-18,-2,28,-11,-2|0
1|-5,8,9,-6,-2|1
1|1,30,13,-11,-2|-1
1|-1,21,-5,-12,0|0
1|-5,8,6,-7,-1|1
1|-7,11,8,-7,-2|1
1|-6,7,8,-6,-2|1
1|-29,23,13,-11,-1|1
1|-1,14,0,-8,0|1
1|5,22,-1,-11,0|0
1|1,7,6,-10,-1|0
1|-6,8,9,-6,-2|1
1|5,24,6,-12,-1|0
1|-20,11,17,-11,-1|1
1|-18,9,19,-12,-1|0
1|3,6,-5,-8,0|1
1|2,-14,26,-10,-2|1
1|-5,15,6,-9,-2|1
1|-17,33,-1,-13,0|1
1|-2,4,7,-7,-1|1
1|4,20,13,-10,-2|0
1|-9,1,18,-8,-2|1
1|1,9,4,-10,-1|0
1|10,15,-6,-11,0|0
1|-4,10,7,-8,-1|0
1|-22,24,16,-10,-2|1
1|-2,7,1,-9,-2|1
1|-4,8,7,-9,-2|0
1|5,24,7,-10,-2|0
1|-2,4,5,-8,-1|1
1|7,21,-10,-14,0|0
1|-6,9,14,-8,-2|-1
1|-28,21,17,-10,-2|0
1|-2,31,-4,-13,0|0
1|4,18,9,-11,-1|0
1|-5,10,5,-8,-2|1
1|-3,-7,25,-10,-2|0
1|-9,3,16,-8,-2|0
1|4,8,-6,-12,0|0
1|-1,11,-4,-9,0|1
1|-1,5,3,-7,-2|1
1|-3,5,6,-7,-1|1
1|-10,11,12,-8,-2|0
1|-1,2,10,-6,-2|1
1|13,24,-3,-10,0|1
1|3,5,-13,-12,0|0
1|-28,17,18,-12,-1|1
1|2,11,11,-11,-1|1
1|-13,6,14,-7,-2|1
1|-2,10,4,-7,-1|1
1|-9,9,17,-9,-2|0
1|-9,19,6,-9,-1|1
1|-2,4,5,-8,-2|1
1|-1,4,22,-11,-2|0
1|-1,23,4,-10,-1|0
1|1,5,-11,-12,0|0
1|-20,17,12,-9,-2|1
1|6,11,-3,-8,0|1
1|-9,33,13,-11,-2|0
1|-20,18,11,-10,-1|0
1|4,19,-1,-9,0|1
1|-8,40,-2,-14,0|0
1|-7,4,11,-6,-2|1
1|-7,10,9,-7,-2|0
1|-3,11,-3,-10,0|0
1|1,9,17,-13,-1|1
1|11,22,0,-10,-1|1
1|-3,19,6,-9,-1|1
1|-1,7,2,-7,-1|1
1|1,0,-11,-10,0|1
1|3,8,-1,-8,0|1
1|-4,7,5,-8,-2|1
1|-3,2,13,-7,-2|0
1|11,24,4,-10,-2|1
1|6,13,0,-10,-1|1
1|-13,2,20,-11,-1|1
1|-9,6,14,-10,-1|0
1|-18,11,16,-9,-2|0
1|3,10,3,-8,-1|1
1|2,6,-5,-8,0|1
1|-1,3,5,-7,-2|1
1|-25,18,14,-9,-2|1
1|1,9,16,-12,-1|1
1|5,9,-4,-8,0|1
1|3,9,-4,-8,0|1
1|20,38,3,-12,-1|0
1|-3,2,14,-7,-2|1
1|28,37,0,-12,-1|1
1|-4,16,-5,-13,0|0
1|1,23,4,-11,-1|0
1|10,20,2,-9,-1|1
1|-1,2,8,-6,-2|1
1|9,21,1,-10,-1|0
1|-1,10,4,-7,-1|1
1|-27,4,27,-11,-2|0
1|4,10,-5,-12,-2|-1
1|-24,16,15,-9,-2|0
